id,date,home_team,away_team,home_goals,away_goals,Ball Possession_home,Ball Possession_away,Goal Attempts_home,Goal Attempts_away,Shots on Goal_home,Shots on Goal_away,Shots off Goal_home,Shots off Goal_away,Free Kicks_home,Free Kicks_away,Corner Kicks_home,Corner Kicks_away,Offsides_home,Offsides_away,Throw-ins_home,Throw-ins_away,Goalkeeper Saves_home,Goalkeeper Saves_away,Fouls_home,Fouls_away,Total Passes_home,Total Passes_away,Tackles_home,Tackles_away,Attacks_home,Attacks_away,Dangerous Attacks_home,Dangerous Attacks_away,Yellow Cards_home,Yellow Cards_away,Red Cards_home,Red Cards_away,Blocked Shots_home,Blocked Shots_away,Completed Passes_home,Completed Passes_away,result,Clearances Completed_home,Clearances Completed_away,Crosses Completed_home,Crosses Completed_away,Interceptions_home,Interceptions_away,Pass Success %_home,Pass Success %_away
6e6J3OM9,28.02.2021 16:15,Al Qadisiya,Al Ittihad,1,4,44%,56%,11.0,20.0,2.0,8.0,6.0,9.0,,,3.0,8.0,0.0,1.0,,,4.0,1.0,9.0,18.0,327.0,404.0,8.0,6.0,63.0,60.0,28.0,33.0,2.0,0.0,0,0,3.0,3.0,,,A,,,,,,,,
bV2B5phc,28.02.2021 14:00,Al Raed,Al Ain,4,0,50%,50%,11.0,4.0,8.0,1.0,2.0,3.0,,,4.0,2.0,2.0,2.0,,,1.0,4.0,12.0,10.0,435.0,428.0,18.0,17.0,71.0,64.0,36.0,25.0,0.0,3.0,0,0,1.0,0.0,,,H,,,,,,,,
Kv476Qxi,27.02.2021 18:30,Al-Faisaly,Al Ahli SC,2,1,50%,50%,21.0,17.0,9.0,7.0,5.0,5.0,,,6.0,4.0,0.0,0.0,,,6.0,7.0,19.0,19.0,420.0,434.0,13.0,13.0,68.0,54.0,44.0,31.0,2.0,4.0,0,0,7.0,5.0,,,H,,,,,,,,
23ZMbEJp,27.02.2021 16:15,Al Ettifaq,Al Taawon,0,3,63%,37%,15.0,11.0,3.0,5.0,8.0,4.0,,,3.0,5.0,1.0,1.0,,,2.0,3.0,14.0,14.0,502.0,299.0,10.0,18.0,99.0,84.0,46.0,27.0,2.0,0.0,0,0,4.0,2.0,,,A,,,,,,,,
A7BgGtkI,27.02.2021 13:50,Al Batin,Al Wehda,3,0,37%,63%,10.0,17.0,5.0,4.0,3.0,9.0,,,2.0,8.0,1.0,8.0,,,4.0,2.0,12.0,14.0,315.0,498.0,23.0,14.0,72.0,91.0,42.0,62.0,1.0,0.0,0,0,2.0,4.0,,,H,,,,,,,,
WGCkHMZB,23.02.2021 18:35,Al Nassr,Al Hilal,1,0,31%,69%,9.0,14.0,3.0,3.0,3.0,6.0,,,3.0,10.0,3.0,2.0,,,3.0,2.0,17.0,24.0,246.0,540.0,24.0,16.0,73.0,115.0,23.0,51.0,5.0,6.0,0,0,3.0,5.0,,,H,,,,,,,,
j5ehI2K5,23.02.2021 17:00,Al Ittihad,Al-Faisaly,1,3,40%,60%,8.0,24.0,1.0,5.0,6.0,8.0,,,3.0,8.0,2.0,0.0,,,2.0,0.0,16.0,9.0,327.0,478.0,18.0,8.0,77.0,77.0,43.0,44.0,2.0,2.0,0,0,1.0,11.0,,,A,,,,,,,,
CEdlJr5a,23.02.2021 16:20,Al Fateh,Al Ettifaq,2,3,49%,51%,18.0,16.0,6.0,7.0,5.0,5.0,,,3.0,2.0,2.0,2.0,,,4.0,4.0,24.0,20.0,348.0,377.0,21.0,36.0,80.0,70.0,56.0,33.0,1.0,4.0,0,0,7.0,4.0,,,A,,,,,,,,
IicpKOkg,23.02.2021 14:10,Al Ain,Damac,1,1,50%,50%,17.0,8.0,4.0,3.0,10.0,3.0,,,3.0,6.0,1.0,4.0,,,2.0,3.0,15.0,18.0,362.0,353.0,11.0,13.0,100.0,96.0,54.0,55.0,2.0,2.0,0,0,3.0,2.0,,,D,,,,,,,,
4lgtL4zm,23.02.2021 13:45,Al Batin,Al Qadisiya,2,2,42%,58%,10.0,14.0,5.0,6.0,3.0,6.0,,,0.0,5.0,2.0,5.0,,,4.0,3.0,17.0,14.0,346.0,480.0,12.0,18.0,86.0,108.0,38.0,46.0,0.0,2.0,0,0,2.0,2.0,,,D,,,,,,,,
MP3yMpLt,22.02.2021 18:35,Al Shabab,Al Ahli SC,3,0,54%,46%,8.0,15.0,4.0,4.0,3.0,8.0,,,1.0,6.0,0.0,1.0,,,4.0,1.0,16.0,17.0,544.0,447.0,15.0,22.0,67.0,76.0,22.0,37.0,2.0,2.0,0,0,1.0,3.0,,,H,,,,,,,,
KGH9QQCP,22.02.2021 17:00,Al Wehda,Al Taawon,0,2,63%,37%,11.0,7.0,4.0,3.0,2.0,2.0,,,6.0,2.0,1.0,1.0,,,1.0,4.0,12.0,17.0,484.0,283.0,13.0,21.0,70.0,58.0,39.0,28.0,3.0,4.0,0,0,5.0,2.0,,,A,,,,,,,,
W0OR1szP,22.02.2021 14:10,Abha,Al Raed,0,3,65%,35%,14.0,7.0,3.0,4.0,8.0,2.0,,,5.0,0.0,0.0,2.0,,,1.0,3.0,9.0,12.0,531.0,302.0,14.0,16.0,127.0,71.0,80.0,32.0,2.0,1.0,0,0,3.0,1.0,,,A,,,,,,,,
hAPN2NKI,18.02.2021 18:20,Al Hilal,Al Ettifaq,3,1,57%,43%,29.0,7.0,8.0,2.0,15.0,5.0,,,10.0,4.0,1.0,1.0,,,1.0,5.0,17.0,7.0,538.0,401.0,15.0,12.0,108.0,106.0,82.0,53.0,1.0,0.0,0,0,6.0,0.0,,,H,,,,,,,,
AozJ335C,18.02.2021 16:10,Al Qadisiya,Al Nassr,1,0,39%,61%,9.0,19.0,3.0,7.0,3.0,8.0,,,4.0,9.0,2.0,3.0,,,7.0,2.0,16.0,9.0,287.0,431.0,17.0,14.0,80.0,98.0,47.0,88.0,8.0,1.0,1,0,3.0,4.0,,,H,,,,,,,,
C0HF4qj6,18.02.2021 13:55,Al Taawon,Al Ittihad,1,2,42%,58%,12.0,12.0,4.0,2.0,5.0,9.0,,,3.0,8.0,0.0,1.0,,,1.0,3.0,12.0,15.0,353.0,478.0,23.0,6.0,83.0,80.0,47.0,49.0,2.0,0.0,0,0,3.0,1.0,,,A,,,,,,,,
IwIB5Pz0,18.02.2021 13:50,Al-Faisaly,Damac,2,0,51%,49%,9.0,18.0,6.0,7.0,1.0,6.0,,,1.0,9.0,0.0,1.0,,,7.0,4.0,9.0,10.0,555.0,507.0,23.0,23.0,81.0,91.0,30.0,60.0,1.0,3.0,0,0,2.0,5.0,,,H,,,,,,,,
vmJ765Lg,17.02.2021 18:20,Al Ahli SC,Al Ain,1,1,58%,42%,12.0,10.0,4.0,5.0,4.0,3.0,,,7.0,4.0,3.0,1.0,,,4.0,3.0,12.0,16.0,470.0,344.0,18.0,19.0,99.0,84.0,79.0,54.0,0.0,3.0,0,0,4.0,2.0,,,D,,,,,,,,
MBO27o6m,17.02.2021 16:25,Al Shabab,Al Fateh,1,2,63%,37%,11.0,13.0,5.0,6.0,4.0,5.0,,,8.0,6.0,0.0,3.0,,,4.0,4.0,14.0,7.0,557.0,316.0,7.0,8.0,75.0,81.0,57.0,53.0,1.0,0.0,0,0,2.0,2.0,,,A,,,,,,,,
rLPb8Rjs,17.02.2021 14:05,Abha,Al Batin,1,2,56%,44%,16.0,10.0,4.0,5.0,10.0,3.0,,,8.0,7.0,4.0,0.0,,,3.0,3.0,8.0,12.0,407.0,327.0,10.0,10.0,79.0,65.0,39.0,21.0,2.0,2.0,0,0,2.0,2.0,,,A,,,,,,,,
QuwXC7rQ,17.02.2021 13:55,Al Raed,Al Wehda,1,3,53%,47%,10.0,8.0,6.0,5.0,3.0,3.0,,,3.0,1.0,3.0,2.0,,,2.0,5.0,18.0,13.0,425.0,364.0,20.0,18.0,69.0,72.0,47.0,43.0,1.0,4.0,0,0,1.0,0.0,,,A,,,,,,,,
CxZSDmTJ,14.02.2021 14:05,Damac,Al Hilal,1,0,19%,81%,9.0,12.0,5.0,4.0,3.0,5.0,,,2.0,10.0,3.0,3.0,,,4.0,4.0,11.0,10.0,189.0,802.0,15.0,4.0,60.0,92.0,28.0,58.0,3.0,1.0,0,0,1.0,3.0,,,H,,,,,,,,
AXfpk4jJ,13.02.2021 18:20,Al Nassr,Al Shabab,0,4,54%,46%,17.0,10.0,1.0,7.0,12.0,2.0,,,5.0,2.0,2.0,3.0,,,3.0,1.0,16.0,21.0,512.0,445.0,11.0,10.0,89.0,66.0,42.0,32.0,4.0,5.0,0,0,4.0,1.0,,,A,,,,,,,,
WtdtjpyD,13.02.2021 16:10,Al Fateh,Al Ain,3,2,54%,46%,13.0,13.0,6.0,5.0,4.0,3.0,,,4.0,2.0,7.0,0.0,,,3.0,3.0,20.0,16.0,347.0,300.0,10.0,12.0,72.0,72.0,46.0,25.0,3.0,3.0,0,0,3.0,5.0,,,H,,,,,,,,
OGdxiQL6,13.02.2021 13:50,Al Taawon,Al Qadisiya,0,2,53%,47%,19.0,12.0,4.0,5.0,11.0,5.0,,,10.0,3.0,4.0,0.0,,,3.0,4.0,20.0,14.0,358.0,328.0,16.0,10.0,92.0,100.0,59.0,44.0,2.0,0.0,0,0,4.0,2.0,,,A,,,,,,,,
pQcYi660,12.02.2021 16:30,Al Raed,Al Batin,1,2,68%,32%,18.0,12.0,8.0,2.0,8.0,8.0,,,10.0,2.0,1.0,1.0,,,1.0,7.0,12.0,11.0,553.0,271.0,12.0,19.0,84.0,52.0,43.0,20.0,3.0,3.0,0,0,2.0,2.0,,,A,,,,,,,,
218Thnif,12.02.2021 13:45,Al-Faisaly,Al Wehda,2,4,65%,35%,16.0,6.0,4.0,4.0,5.0,0.0,,,7.0,4.0,1.0,3.0,,,0.0,2.0,10.0,18.0,482.0,256.0,10.0,11.0,95.0,74.0,51.0,30.0,2.0,3.0,0,0,7.0,2.0,,,A,,,,,,,,
lb4PgSyl,11.02.2021 18:20,Al Ahli SC,Al Ittihad,1,1,40%,60%,13.0,22.0,4.0,3.0,6.0,8.0,,,3.0,4.0,0.0,0.0,,,2.0,3.0,16.0,10.0,357.0,536.0,12.0,12.0,73.0,82.0,40.0,52.0,4.0,0.0,0,0,3.0,11.0,,,D,,,,,,,,
fy5Lf8Ms,11.02.2021 16:05,Al Ettifaq,Abha,4,1,53%,47%,13.0,18.0,6.0,8.0,7.0,6.0,,,1.0,10.0,2.0,1.0,,,7.0,2.0,16.0,12.0,512.0,426.0,14.0,18.0,75.0,84.0,40.0,36.0,1.0,4.0,0,0,0.0,4.0,,,H,,,,,,,,
2strskhr,09.02.2021 16:10,Al Fateh,Al Nassr,1,1,36%,64%,9.0,16.0,3.0,3.0,3.0,8.0,,,4.0,5.0,0.0,2.0,,,2.0,2.0,22.0,8.0,279.0,507.0,11.0,16.0,72.0,93.0,25.0,39.0,2.0,2.0,0,0,3.0,5.0,,,D,,,,,,,,
d03FoVqR,09.02.2021 14:05,Al Ain,Al Hilal,0,5,43%,57%,9.0,16.0,4.0,10.0,3.0,4.0,,,2.0,1.0,0.0,0.0,,,5.0,4.0,16.0,11.0,419.0,569.0,18.0,12.0,61.0,92.0,23.0,21.0,2.0,3.0,0,0,2.0,2.0,,,A,,,,,,,,
hSIgalEQ,06.02.2021 16:20,Al Shabab,Al Raed,4,1,50%,50%,13.0,9.0,7.0,2.0,3.0,4.0,,,5.0,8.0,1.0,0.0,,,1.0,4.0,17.0,16.0,464.0,430.0,11.0,12.0,92.0,113.0,46.0,75.0,1.0,0.0,0,0,3.0,3.0,,,H,,,,,,,,
ziOl0UbK,06.02.2021 14:00,Damac,Al Qadisiya,2,2,44%,56%,8.0,13.0,2.0,7.0,5.0,4.0,,,2.0,4.0,0.0,0.0,,,5.0,0.0,14.0,17.0,298.0,396.0,20.0,14.0,119.0,121.0,62.0,63.0,1.0,2.0,0,1,1.0,2.0,,,D,,,,,,,,
d0Pp1AqE,05.02.2021 18:15,Al Wehda,Al Ahli SC,2,4,52%,48%,15.0,13.0,8.0,5.0,5.0,4.0,,,5.0,3.0,0.0,3.0,,,2.0,6.0,14.0,6.0,448.0,416.0,26.0,18.0,57.0,72.0,33.0,39.0,1.0,0.0,0,0,2.0,4.0,,,A,,,,,,,,
rcy3xR6D,05.02.2021 13:40,Al Batin,Al-Faisaly,0,2,56%,44%,16.0,14.0,2.0,5.0,6.0,8.0,,,8.0,6.0,3.0,0.0,,,3.0,2.0,11.0,13.0,479.0,389.0,10.0,19.0,88.0,73.0,51.0,33.0,1.0,2.0,0,0,8.0,1.0,,,A,,,,,,,,
WMXbw7i7,04.02.2021 18:15,Al Nassr,Al Taawon,3,0,62%,38%,14.0,3.0,5.0,0.0,4.0,2.0,,,3.0,3.0,2.0,6.0,,,0.0,2.0,15.0,19.0,512.0,307.0,10.0,17.0,79.0,68.0,42.0,27.0,4.0,5.0,0,0,5.0,1.0,,,H,,,,,,,,
lbrfvmx1,04.02.2021 16:50,Al Ittihad,Al Fateh,4,1,49%,51%,15.0,25.0,7.0,6.0,6.0,16.0,,,2.0,7.0,0.0,2.0,,,5.0,3.0,15.0,19.0,426.0,423.0,4.0,11.0,146.0,129.0,71.0,84.0,2.0,3.0,0,0,2.0,3.0,,,H,,,,,,,,
A7qjuTMf,04.02.2021 16:15,Al Hilal,Abha,2,3,69%,31%,17.0,7.0,5.0,3.0,4.0,2.0,,,5.0,3.0,7.0,2.0,,,0.0,3.0,11.0,15.0,598.0,267.0,9.0,22.0,126.0,81.0,82.0,34.0,1.0,2.0,0,0,8.0,2.0,,,A,,,,,,,,
tYvnt97l,04.02.2021 14:05,Al Ain,Al Ettifaq,1,0,47%,53%,11.0,17.0,3.0,4.0,7.0,8.0,,,2.0,6.0,0.0,1.0,,,4.0,2.0,13.0,10.0,351.0,378.0,15.0,15.0,69.0,73.0,28.0,34.0,3.0,1.0,0,0,1.0,5.0,,,H,,,,,,,,
rcaBnBUK,31.01.2021 18:10,Al Ahli SC,Al Batin,2,2,48%,52%,8.0,6.0,4.0,3.0,4.0,1.0,,,6.0,4.0,3.0,1.0,,,1.0,2.0,15.0,14.0,415.0,465.0,10.0,17.0,73.0,86.0,42.0,29.0,2.0,2.0,0,0,0.0,2.0,,,D,,,,,,,,
lz07miFE,31.01.2021 16:00,Al Qadisiya,Al Wehda,2,2,58%,42%,13.0,14.0,5.0,5.0,3.0,6.0,,,5.0,2.0,0.0,1.0,,,3.0,3.0,14.0,13.0,437.0,320.0,14.0,7.0,80.0,84.0,30.0,24.0,4.0,2.0,1,0,5.0,3.0,,,D,,,,,,,,
Aq13lXa8,31.01.2021 13:45,Al Raed,Damac,4,2,62%,38%,17.0,6.0,8.0,3.0,8.0,1.0,,,7.0,2.0,1.0,0.0,,,1.0,4.0,10.0,8.0,517.0,308.0,12.0,14.0,101.0,80.0,47.0,28.0,3.0,5.0,0,1,1.0,2.0,,,H,,,,,,,,
OttTPmN7,30.01.2021 16:00,Al Ettifaq,Al Ittihad,2,0,45%,55%,20.0,14.0,7.0,2.0,7.0,7.0,,,9.0,2.0,2.0,0.0,,,2.0,5.0,14.0,10.0,407.0,494.0,19.0,16.0,84.0,94.0,38.0,37.0,3.0,2.0,0,0,6.0,5.0,,,H,,,,,,,,
pjsPQT71,30.01.2021 14:00,Abha,Al Shabab,2,3,41%,59%,10.0,22.0,3.0,12.0,3.0,8.0,,,5.0,8.0,1.0,3.0,,,9.0,1.0,9.0,12.0,367.0,561.0,17.0,13.0,82.0,95.0,41.0,55.0,1.0,1.0,0,0,4.0,2.0,,,A,,,,,,,,
jTsLR9he,30.01.2021 13:40,Al-Faisaly,Al Taawon,0,0,67%,33%,17.0,4.0,5.0,1.0,6.0,3.0,,,5.0,3.0,1.0,5.0,,,1.0,5.0,12.0,20.0,541.0,252.0,12.0,16.0,204.0,129.0,247.0,121.0,2.0,3.0,0,0,6.0,0.0,,,D,,,,,,,,
0UVaTfSn,26.01.2021 13:30,Al Batin,Al Ain,2,1,47%,53%,13.0,14.0,4.0,6.0,8.0,4.0,,,5.0,2.0,1.0,0.0,,,5.0,2.0,22.0,9.0,359.0,402.0,16.0,13.0,79.0,98.0,53.0,68.0,3.0,2.0,0,0,1.0,4.0,,,H,,,,,,,,
YJNCQhC5,25.01.2021 16:45,Al Wehda,Al Shabab,2,4,42%,58%,12.0,17.0,5.0,7.0,2.0,8.0,,,9.0,2.0,2.0,3.0,,,3.0,3.0,12.0,13.0,346.0,494.0,16.0,18.0,83.0,88.0,43.0,45.0,3.0,2.0,0,0,5.0,2.0,,,A,,,,,,,,
St1oAXRO,25.01.2021 16:15,Al-Faisaly,Al Hilal,1,1,41%,59%,14.0,13.0,7.0,5.0,3.0,3.0,,,4.0,9.0,0.0,2.0,,,4.0,6.0,14.0,12.0,358.0,498.0,12.0,13.0,66.0,71.0,36.0,36.0,2.0,2.0,0,0,4.0,5.0,,,D,,,,,,,,
2gSGPCRB,25.01.2021 13:40,Al Taawon,Damac,3,1,55%,45%,13.0,10.0,4.0,6.0,4.0,1.0,,,4.0,4.0,4.0,1.0,,,5.0,1.0,19.0,10.0,413.0,331.0,18.0,12.0,88.0,79.0,56.0,44.0,2.0,1.0,0,1,5.0,3.0,,,H,,,,,,,,
C4Z3SEsg,24.01.2021 18:10,Al Ettifaq,Al Ahli SC,1,2,58%,42%,19.0,15.0,3.0,5.0,12.0,6.0,,,4.0,2.0,0.0,4.0,,,3.0,2.0,16.0,12.0,487.0,361.0,13.0,11.0,175.0,127.0,223.0,161.0,1.0,1.0,0,0,4.0,4.0,,,A,,,,,,,,
67WeUzDt,24.01.2021 16:40,Al Ittihad,Al Nassr,1,1,57%,43%,11.0,10.0,2.0,3.0,4.0,5.0,,,6.0,3.0,3.0,1.0,,,2.0,1.0,12.0,15.0,464.0,360.0,11.0,12.0,76.0,69.0,37.0,35.0,2.0,3.0,0,0,5.0,2.0,,,D,,,,,,,,
fTO8RYda,24.01.2021 15:55,Al Fateh,Al Raed,0,2,56%,44%,13.0,9.0,2.0,3.0,7.0,6.0,,,7.0,1.0,1.0,1.0,,,1.0,2.0,15.0,15.0,389.0,316.0,19.0,17.0,74.0,82.0,35.0,34.0,3.0,3.0,0,0,4.0,0.0,,,A,,,,,,,,
4bpUYG4P,24.01.2021 13:55,Abha,Al Qadisiya,2,2,48%,52%,14.0,14.0,6.0,4.0,8.0,6.0,,,4.0,7.0,3.0,1.0,,,2.0,4.0,11.0,8.0,419.0,454.0,5.0,11.0,84.0,82.0,43.0,41.0,2.0,0.0,0,0,0.0,4.0,,,D,,,,,,,,
lj2sBDCI,20.01.2021 18:10,Al Nassr,Al Wehda,3,1,65%,35%,16.0,6.0,8.0,1.0,2.0,3.0,,,5.0,2.0,3.0,1.0,,,0.0,5.0,14.0,17.0,518.0,262.0,20.0,18.0,95.0,77.0,37.0,28.0,3.0,7.0,0,0,6.0,2.0,,,H,,,,,,,,
fT2wCgcC,20.01.2021 16:10,Al Hilal,Al Taawon,2,0,57%,43%,14.0,16.0,6.0,6.0,7.0,7.0,,,1.0,7.0,1.0,2.0,,,6.0,4.0,22.0,13.0,532.0,382.0,9.0,12.0,90.0,79.0,35.0,31.0,4.0,3.0,0,0,1.0,3.0,,,H,,,,,,,,
YgCIGHrs,20.01.2021 13:55,Damac,Al Batin,2,0,49%,51%,13.0,12.0,5.0,1.0,6.0,6.0,,,6.0,5.0,2.0,1.0,,,1.0,3.0,20.0,20.0,362.0,387.0,12.0,8.0,64.0,74.0,34.0,21.0,2.0,5.0,1,1,2.0,5.0,,,H,,,,,,,,
tQbZCZs6,19.01.2021 18:10,Al Ahli SC,Abha,3,0,41%,59%,16.0,13.0,8.0,6.0,6.0,4.0,,,3.0,7.0,2.0,1.0,,,6.0,5.0,11.0,11.0,353.0,493.0,16.0,13.0,98.0,98.0,68.0,70.0,1.0,2.0,0,0,2.0,3.0,,,H,,,,,,,,
b19UDFSa,19.01.2021 16:10,Al Shabab,Al-Faisaly,1,1,54%,46%,16.0,14.0,5.0,5.0,3.0,6.0,,,10.0,5.0,1.0,0.0,,,4.0,4.0,11.0,12.0,437.0,377.0,16.0,13.0,70.0,75.0,36.0,34.0,1.0,3.0,0,0,8.0,3.0,,,D,,,,,,,,
SCZkLczQ,19.01.2021 15:50,Al Qadisiya,Al Fateh,1,1,35%,65%,9.0,20.0,4.0,7.0,4.0,9.0,,,3.0,8.0,2.0,3.0,,,6.0,3.0,22.0,20.0,245.0,431.0,16.0,7.0,98.0,110.0,41.0,71.0,1.0,2.0,0,0,1.0,4.0,,,D,,,,,,,,
CpBMFybm,19.01.2021 14:00,Al Ain,Al Ittihad,1,2,60%,40%,19.0,8.0,5.0,5.0,9.0,2.0,,,10.0,2.0,2.0,0.0,,,3.0,4.0,16.0,10.0,527.0,355.0,14.0,12.0,111.0,83.0,61.0,29.0,2.0,3.0,0,0,5.0,1.0,,,A,,,,,,,,
KAAQEeDg,19.01.2021 13:40,Al Raed,Al Ettifaq,2,3,41%,59%,13.0,17.0,5.0,5.0,5.0,9.0,,,5.0,2.0,1.0,0.0,,,2.0,3.0,22.0,12.0,303.0,428.0,23.0,15.0,90.0,81.0,44.0,40.0,3.0,2.0,0,0,3.0,3.0,,,A,,,,,,,,
E9VoMwLJ,15.01.2021 18:10,Al Ahli SC,Al Hilal,0,0,29%,71%,17.0,13.0,7.0,7.0,5.0,4.0,,,7.0,9.0,2.0,3.0,,,7.0,7.0,10.0,9.0,270.0,671.0,12.0,17.0,118.0,292.0,204.0,386.0,2.0,2.0,0,0,5.0,2.0,,,D,,,,,,,,
06s4cfrJ,15.01.2021 16:10,Al Raed,Al Nassr,0,1,37%,63%,5.0,10.0,1.0,2.0,4.0,3.0,,,2.0,3.0,2.0,2.0,,,1.0,1.0,16.0,12.0,308.0,525.0,23.0,16.0,52.0,90.0,30.0,52.0,6.0,0.0,0,0,0.0,5.0,,,A,,,,,,,,
YuXq2ITm,15.01.2021 13:55,Damac,Al Wehda,0,0,55%,45%,8.0,9.0,4.0,2.0,4.0,4.0,,,6.0,3.0,1.0,0.0,,,2.0,4.0,18.0,15.0,398.0,325.0,14.0,9.0,84.0,70.0,39.0,26.0,4.0,2.0,0,1,0.0,3.0,,,D,,,,,,,,
WQkm1xqf,14.01.2021 18:10,Al Ittihad,Abha,0,1,54%,46%,9.0,19.0,4.0,7.0,2.0,8.0,,,4.0,6.0,1.0,1.0,,,6.0,4.0,7.0,19.0,457.0,366.0,11.0,14.0,82.0,62.0,43.0,42.0,1.0,3.0,1,0,3.0,4.0,,,A,,,,,,,,
MFr0bzTC,14.01.2021 15:50,Al Fateh,Al Taawon,1,2,59%,41%,18.0,16.0,7.0,5.0,8.0,7.0,,,3.0,4.0,0.0,2.0,,,3.0,6.0,15.0,18.0,464.0,317.0,11.0,16.0,71.0,120.0,92.0,61.0,1.0,1.0,0,0,3.0,4.0,,,A,,,,,,,,
4vleaGD6,14.01.2021 15:45,Al Ettifaq,Al Batin,1,1,50%,50%,11.0,8.0,2.0,4.0,7.0,2.0,,,5.0,5.0,2.0,2.0,,,3.0,1.0,11.0,18.0,455.0,434.0,15.0,25.0,112.0,118.0,88.0,76.0,2.0,0.0,0,0,2.0,2.0,,,D,,,,,,,,
Qmki0db0,14.01.2021 13:55,Al Ain,Al Shabab,0,3,48%,52%,7.0,19.0,2.0,9.0,3.0,5.0,,,3.0,6.0,3.0,0.0,,,6.0,2.0,12.0,8.0,377.0,410.0,19.0,20.0,135.0,140.0,41.0,68.0,1.0,1.0,0,0,2.0,5.0,,,A,,,,,,,,
jHsu3bEs,14.01.2021 13:30,Al-Faisaly,Al Qadisiya,2,2,51%,49%,15.0,7.0,4.0,2.0,6.0,3.0,,,7.0,2.0,4.0,3.0,,,0.0,2.0,21.0,12.0,368.0,355.0,9.0,13.0,64.0,66.0,35.0,27.0,2.0,1.0,0,0,5.0,2.0,,,D,,,,,,,,
ddZCaP7k,09.01.2021 17:55,Al Ittihad,Damac,1,0,61%,39%,14.0,10.0,3.0,2.0,7.0,3.0,,,6.0,3.0,1.0,1.0,,,2.0,2.0,19.0,12.0,597.0,384.0,16.0,21.0,117.0,101.0,50.0,47.0,4.0,2.0,0,0,4.0,5.0,,,H,,,,,,,,
6RG3MnF2,09.01.2021 15:55,Al Shabab,Al Ettifaq,1,0,51%,49%,13.0,14.0,5.0,6.0,5.0,5.0,,,3.0,7.0,2.0,2.0,,,6.0,4.0,18.0,13.0,429.0,407.0,13.0,8.0,73.0,80.0,36.0,48.0,6.0,2.0,0,0,3.0,3.0,,,H,,,,,,,,
pIF7L6U8,09.01.2021 13:30,Al Taawon,Al Raed,0,0,53%,47%,10.0,11.0,5.0,5.0,3.0,4.0,,,4.0,6.0,1.0,1.0,,,5.0,5.0,19.0,12.0,349.0,315.0,13.0,10.0,98.0,110.0,60.0,50.0,5.0,2.0,0,1,2.0,2.0,,,D,,,,,,,,
EiKBKQqF,08.01.2021 17:55,Al Nassr,Al Ain,3,0,56%,44%,14.0,4.0,5.0,2.0,5.0,0.0,,,2.0,3.0,4.0,3.0,,,2.0,2.0,16.0,19.0,519.0,410.0,16.0,14.0,101.0,73.0,69.0,27.0,1.0,4.0,0,0,4.0,2.0,,,H,,,,,,,,
EyWm5opS,08.01.2021 15:40,Al Qadisiya,Al Ahli SC,3,1,41%,59%,6.0,23.0,4.0,7.0,1.0,10.0,,,4.0,10.0,0.0,2.0,,,6.0,1.0,13.0,13.0,334.0,480.0,15.0,14.0,61.0,78.0,32.0,50.0,5.0,1.0,1,0,1.0,6.0,,,H,,,,,,,,
jJYGbqNe,08.01.2021 13:20,Al Batin,Al Hilal,2,2,27%,73%,14.0,15.0,3.0,8.0,4.0,5.0,,,7.0,7.0,0.0,3.0,,,6.0,1.0,24.0,13.0,218.0,624.0,13.0,18.0,58.0,86.0,29.0,42.0,2.0,3.0,0,0,7.0,2.0,,,D,,,,,,,,
4MxLc3x2,07.01.2021 16:35,Al Wehda,Al Fateh,0,0,50%,50%,14.0,18.0,5.0,7.0,7.0,7.0,,,4.0,2.0,2.0,0.0,,,7.0,5.0,17.0,11.0,383.0,371.0,10.0,17.0,191.0,153.0,275.0,11.0,3.0,2.0,0,0,2.0,4.0,,,D,,,,,,,,
I5z905hq,07.01.2021 13:50,Abha,Al-Faisaly,1,0,45%,55%,8.0,12.0,5.0,4.0,3.0,5.0,,,2.0,10.0,2.0,3.0,,,4.0,4.0,8.0,17.0,325.0,400.0,18.0,14.0,39.0,35.0,30.0,47.0,0.0,2.0,0,0,0.0,3.0,,,H,,,,,,,,
tOXu77FF,02.01.2021 16:20,Al Ahli SC,Al Taawon,0,3,55%,45%,10.0,13.0,2.0,5.0,4.0,6.0,,,5.0,4.0,0.0,2.0,,,2.0,2.0,16.0,21.0,449.0,367.0,13.0,18.0,86.0,77.0,34.0,31.0,0.0,3.0,0,0,4.0,2.0,,,A,,,,,,,,
SKTy8m09,02.01.2021 13:25,Al Raed,Al Qadisiya,2,2,48%,52%,8.0,16.0,3.0,6.0,4.0,8.0,,,0.0,5.0,1.0,0.0,,,4.0,1.0,26.0,11.0,356.0,366.0,17.0,12.0,137.0,182.0,71.0,127.0,4.0,1.0,1,0,1.0,2.0,,,D,,,,,,,,
pdvX8Tp3,01.01.2021 15:35,Al Ettifaq,Al Wehda,1,2,61%,39%,17.0,10.0,5.0,4.0,9.0,5.0,,,2.0,4.0,2.0,2.0,,,2.0,4.0,14.0,17.0,455.0,277.0,11.0,14.0,124.0,104.0,64.0,40.0,0.0,5.0,0,0,3.0,1.0,,,A,,,,,,,,
