id,date,home_team,away_team,home_goals,away_goals,Ball Possession_home,Ball Possession_away,Goal Attempts_home,Goal Attempts_away,Shots on Goal_home,Shots on Goal_away,Shots off Goal_home,Shots off Goal_away,Free Kicks_home,Free Kicks_away,Corner Kicks_home,Corner Kicks_away,Offsides_home,Offsides_away,Throw-ins_home,Throw-ins_away,Goalkeeper Saves_home,Goalkeeper Saves_away,Red Cards_home,Red Cards_away,Yellow Cards_home,Yellow Cards_away,result,Fouls_home,Fouls_away,Pass Success %_home,Pass Success %_away,Blocked Shots_home,Blocked Shots_away,Goal Kicks_home,Goal Kicks_away,Total Passes_home,Total Passes_away,Tackles_home,Tackles_away,Attacks_home,Attacks_away,Dangerous Attacks_home,Dangerous Attacks_away,Completed Passes_home,Completed Passes_away,Clearances Completed_home,Clearances Completed_away,Crosses Completed_home,Crosses Completed_away
bLPPBhff,26.08.2019 21:00,Pordenone,Frosinone,3,0,,,18.0,16.0,5.0,5.0,13.0,11.0,28.0,18.0,3.0,4.0,3.0,4.0,,,5.0,2.0,0,0,1.0,3.0,H,14.0,24.0,,,,,,,314.0,552.0,2.0,5.0,93.0,139.0,24.0,53.0,,,,,,
jeMHDEPs,25.08.2019 21:00,Perugia,Chievo,2,1,,,17.0,12.0,5.0,4.0,12.0,8.0,12.0,17.0,4.0,8.0,1.0,2.0,,,3.0,3.0,0,0,3.0,2.0,H,16.0,10.0,,,,,,,422.0,442.0,14.0,10.0,102.0,107.0,63.0,82.0,,,,,,
EVblVteF,25.08.2019 18:00,Empoli,Juve Stabia,2,1,,,15.0,5.0,4.0,3.0,11.0,2.0,13.0,15.0,1.0,0.0,1.0,3.0,,,2.0,2.0,0,0,1.0,1.0,H,14.0,12.0,,,,,,,530.0,417.0,10.0,6.0,128.0,115.0,71.0,67.0,,,,,,
tQf58Jm2,24.08.2019 21:00,Ascoli,Trapani,3,1,,,9.0,12.0,6.0,3.0,3.0,9.0,23.0,18.0,4.0,4.0,4.0,3.0,,,2.0,3.0,1,1,0.0,5.0,H,14.0,20.0,,,,,,,413.0,439.0,12.0,9.0,90.0,115.0,24.0,50.0,,,,,,
fTrmX2Q2,24.08.2019 21:00,Cittadella,Spezia,0,3,,,10.0,9.0,3.0,3.0,7.0,6.0,23.0,19.0,5.0,3.0,5.0,3.0,,,0.0,3.0,0,0,2.0,1.0,A,14.0,21.0,,,,,,,398.0,506.0,18.0,10.0,114.0,97.0,59.0,27.0,,,,,,
lAIx9jvD,24.08.2019 21:00,Entella,Livorno,1,0,,,6.0,5.0,3.0,2.0,3.0,3.0,22.0,19.0,4.0,4.0,1.0,4.0,,,2.0,2.0,0,0,2.0,3.0,H,18.0,18.0,,,,,,,395.0,458.0,1.0,8.0,107.0,127.0,36.0,51.0,,,,,,
KzEY9WO6,24.08.2019 21:00,Venezia,Cremonese,1,2,,,12.0,11.0,1.0,5.0,11.0,6.0,20.0,9.0,6.0,5.0,1.0,2.0,,,3.0,0.0,0,0,2.0,3.0,A,7.0,19.0,,,,,,,608.0,323.0,3.0,6.0,124.0,92.0,38.0,28.0,,,,,,
YJsiWMu9,24.08.2019 18:00,Crotone,Cosenza,0,0,,,15.0,7.0,3.0,5.0,12.0,2.0,21.0,15.0,6.0,4.0,3.0,4.0,,,5.0,3.0,0,1,1.0,3.0,D,13.0,19.0,,,,,,,512.0,274.0,,,125.0,67.0,63.0,32.0,,,,,,
tpFUAC90,24.08.2019 18:00,Salernitana,Pescara,3,1,,,20.0,10.0,11.0,2.0,9.0,8.0,13.0,14.0,4.0,5.0,1.0,1.0,,,1.0,8.0,0,0,2.0,2.0,H,11.0,12.0,,,,,,,410.0,451.0,11.0,11.0,79.0,115.0,32.0,39.0,,,,,,
pILLCYvl,23.08.2019 21:00,Pisa,Benevento,0,0,,,8.0,13.0,0.0,4.0,8.0,9.0,20.0,17.0,7.0,1.0,2.0,2.0,,,4.0,0.0,0,0,4.0,1.0,D,15.0,18.0,,,,,,,342.0,442.0,21.0,8.0,103.0,90.0,89.0,63.0,,,,,,
825NLu3r,27.05.2021 21:15,Venezia,Cittadella,1,1,31%,69%,4.0,16.0,3.0,5.0,0.0,8.0,,,1.0,8.0,0.0,2.0,,,4.0,2.0,2,0,5.0,3.0,D,13.0,23.0,,,1.0,3.0,,,221.0,485.0,10.0,18.0,73.0,116.0,30.0,58.0,,,,,,
G6sfw8YF,23.05.2021 21:15,Cittadella,Venezia,0,1,57%,43%,10.0,10.0,2.0,3.0,3.0,7.0,,,7.0,4.0,3.0,0.0,,,2.0,2.0,0,0,1.0,3.0,A,17.0,17.0,,,5.0,0.0,,,435.0,333.0,18.0,9.0,116.0,86.0,57.0,43.0,,,,,,
MFWjRfWt,20.05.2021 20:45,Monza,Cittadella,2,0,65%,35%,19.0,8.0,4.0,3.0,10.0,3.0,,,9.0,4.0,0.0,2.0,,,3.0,2.0,0,0,3.0,3.0,H,19.0,30.0,,,5.0,2.0,,,557.0,307.0,10.0,20.0,136.0,80.0,72.0,31.0,,,,,,
x8UWq4x0,20.05.2021 18:30,Lecce,Venezia,1,1,63%,37%,19.0,7.0,6.0,2.0,5.0,2.0,,,6.0,5.0,0.0,0.0,,,1.0,5.0,1,0,3.0,4.0,D,19.0,23.0,,,8.0,3.0,,,522.0,317.0,15.0,12.0,148.0,66.0,64.0,25.0,,,,,,
O4QSppNg,17.05.2021 20:45,Venezia,Lecce,1,0,46%,54%,18.0,8.0,6.0,2.0,6.0,4.0,,,11.0,4.0,2.0,0.0,,,2.0,5.0,0,0,1.0,0.0,H,11.0,12.0,,,6.0,2.0,,,405.0,506.0,11.0,10.0,86.0,112.0,55.0,42.0,,,,,,
jXqPVzOP,17.05.2021 18:30,Cittadella,Monza,3,0,47%,53%,12.0,18.0,6.0,7.0,2.0,8.0,,,3.0,4.0,2.0,1.0,,,7.0,3.0,0,0,4.0,2.0,H,19.0,17.0,,,4.0,3.0,,,391.0,442.0,13.0,15.0,128.0,115.0,64.0,46.0,,,,,,
hAyj1sbm,13.05.2021 21:00,Venezia,Chievo,3,2,51%,49%,22.0,19.0,6.0,7.0,11.0,8.0,,,2.0,8.0,3.0,1.0,,,5.0,3.0,0,0,6.0,4.0,H,24.0,23.0,,,5.0,4.0,,,535.0,530.0,15.0,12.0,145.0,101.0,56.0,58.0,,,,,,
v7Xo2Nrs,13.05.2021 18:00,Cittadella,Brescia,1,0,49%,51%,11.0,12.0,3.0,2.0,4.0,6.0,,,6.0,6.0,4.0,1.0,,,2.0,2.0,0,0,3.0,0.0,H,17.0,14.0,,,4.0,4.0,,,366.0,379.0,14.0,13.0,121.0,113.0,67.0,77.0,,,,,,
IZ34UJt6,10.05.2021 14:00,Chievo,Ascoli,3,0,39%,61%,9.0,11.0,7.0,2.0,1.0,2.0,,,5.0,9.0,4.0,1.0,,,2.0,4.0,0,0,2.0,2.0,H,16.0,14.0,,,1.0,7.0,,,316.0,481.0,21.0,18.0,65.0,131.0,24.0,42.0,,,,,,
Wt0uWWHA,10.05.2021 14:00,Cittadella,Venezia,1,1,49%,51%,11.0,15.0,4.0,8.0,6.0,3.0,,,3.0,4.0,0.0,2.0,,,7.0,3.0,0,0,2.0,1.0,D,20.0,11.0,,,1.0,4.0,,,441.0,435.0,19.0,10.0,102.0,84.0,50.0,53.0,,,,,,
th7SYYXi,10.05.2021 14:00,Empoli,Lecce,2,1,50%,50%,18.0,13.0,5.0,2.0,8.0,7.0,,,7.0,5.0,2.0,0.0,,,1.0,3.0,0,0,3.0,2.0,H,14.0,14.0,,,5.0,4.0,,,429.0,435.0,13.0,17.0,88.0,102.0,50.0,47.0,,,,,,
ARBWXhmb,10.05.2021 14:00,L.R. Vicenza,Reggiana,2,1,52%,48%,10.0,10.0,4.0,3.0,5.0,5.0,,,4.0,3.0,1.0,1.0,,,2.0,2.0,0,0,1.0,1.0,H,7.0,14.0,,,1.0,2.0,,,520.0,479.0,17.0,15.0,114.0,103.0,49.0,40.0,,,,,,
dQ28TwdC,10.05.2021 14:00,Monza,Brescia,0,2,51%,49%,22.0,11.0,5.0,4.0,8.0,3.0,,,8.0,8.0,1.0,1.0,,,2.0,5.0,1,0,3.0,1.0,A,18.0,8.0,,,9.0,4.0,,,434.0,415.0,14.0,15.0,93.0,109.0,60.0,50.0,,,,,,
lIAzXC24,10.05.2021 14:00,Pescara,Salernitana,0,3,53%,47%,10.0,14.0,1.0,4.0,4.0,5.0,,,1.0,5.0,0.0,1.0,,,1.0,1.0,0,0,4.0,0.0,A,22.0,19.0,,,5.0,5.0,,,416.0,351.0,9.0,24.0,104.0,119.0,27.0,63.0,,,,,,
pp4qVjXG,10.05.2021 14:00,Pisa,Entella,3,2,57%,43%,24.0,7.0,6.0,3.0,11.0,2.0,,,7.0,4.0,1.0,2.0,,,1.0,3.0,0,0,1.0,0.0,H,14.0,9.0,,,7.0,2.0,,,511.0,414.0,18.0,9.0,120.0,51.0,68.0,17.0,,,,,,
jm2CScBI,10.05.2021 14:00,Pordenone,Cosenza,2,0,40%,60%,15.0,11.0,6.0,1.0,6.0,5.0,,,7.0,2.0,3.0,3.0,,,1.0,4.0,0,1,4.0,1.0,H,14.0,15.0,,,3.0,5.0,,,281.0,400.0,9.0,13.0,103.0,102.0,41.0,41.0,,,,,,
218OZEIo,10.05.2021 14:00,Reggio Calabria,Frosinone,0,4,59%,41%,11.0,20.0,2.0,9.0,8.0,6.0,,,8.0,3.0,2.0,0.0,,,5.0,2.0,0,0,1.0,2.0,A,17.0,12.0,,,1.0,5.0,,,453.0,329.0,12.0,20.0,112.0,99.0,51.0,30.0,,,,,,
0dUuBVuo,10.05.2021 14:00,Spal,Cremonese,1,0,41%,59%,12.0,9.0,4.0,4.0,5.0,2.0,,,6.0,5.0,5.0,0.0,,,4.0,3.0,0,0,1.0,2.0,H,11.0,19.0,,,3.0,3.0,,,340.0,500.0,17.0,18.0,123.0,86.0,53.0,40.0,,,,,,
tlgQG0C6,07.05.2021 14:00,Ascoli,Cittadella,2,0,33%,67%,12.0,14.0,6.0,4.0,6.0,3.0,,,2.0,9.0,1.0,1.0,,,4.0,4.0,0,0,3.0,4.0,H,16.0,21.0,,,0.0,7.0,,,265.0,535.0,12.0,19.0,81.0,126.0,31.0,67.0,,,,,,
Es7mY1ss,07.05.2021 14:00,Brescia,Pisa,4,3,54%,46%,19.0,15.0,9.0,6.0,6.0,6.0,,,6.0,5.0,1.0,1.0,,,3.0,5.0,0,0,4.0,0.0,H,16.0,8.0,,,4.0,3.0,,,439.0,375.0,19.0,7.0,97.0,86.0,41.0,45.0,,,,,,
U9VGwOJJ,07.05.2021 14:00,Cosenza,Monza,0,3,35%,65%,13.0,14.0,5.0,8.0,5.0,4.0,,,6.0,3.0,1.0,1.0,,,5.0,5.0,0,0,1.0,1.0,A,13.0,12.0,,,3.0,2.0,,,291.0,587.0,12.0,12.0,70.0,138.0,39.0,37.0,,,,,,
80UKxrZP,07.05.2021 14:00,Cremonese,Pescara,3,0,52%,48%,25.0,14.0,8.0,5.0,10.0,6.0,,,9.0,5.0,0.0,3.0,,,5.0,5.0,0,0,4.0,3.0,H,11.0,12.0,,,7.0,3.0,,,439.0,407.0,16.0,10.0,114.0,79.0,58.0,39.0,,,,,,
SpkMHtc0,07.05.2021 14:00,Entella,Chievo,1,3,54%,46%,14.0,13.0,6.0,7.0,6.0,4.0,,,8.0,3.0,1.0,4.0,,,4.0,5.0,0,0,2.0,0.0,A,17.0,10.0,,,2.0,2.0,,,487.0,412.0,10.0,8.0,98.0,92.0,33.0,40.0,,,,,,
23sZEvsJ,07.05.2021 14:00,Frosinone,L.R. Vicenza,1,1,60%,40%,15.0,6.0,3.0,2.0,10.0,3.0,,,7.0,0.0,1.0,1.0,,,1.0,2.0,0,0,1.0,2.0,D,17.0,17.0,,,2.0,1.0,,,474.0,316.0,13.0,14.0,134.0,92.0,61.0,28.0,,,,,,
M7AeWuCg,07.05.2021 14:00,Lecce,Reggio Calabria,2,2,57%,43%,19.0,15.0,10.0,6.0,6.0,7.0,,,5.0,6.0,3.0,2.0,,,4.0,8.0,0,0,0.0,3.0,D,9.0,15.0,,,3.0,2.0,,,440.0,338.0,12.0,19.0,113.0,89.0,61.0,35.0,,,,,,
0b9aVaRa,07.05.2021 14:00,Reggiana,Spal,1,2,57%,43%,13.0,8.0,4.0,3.0,7.0,2.0,,,5.0,3.0,5.0,0.0,,,1.0,3.0,0,0,4.0,2.0,A,18.0,23.0,,,2.0,3.0,,,448.0,347.0,11.0,11.0,123.0,83.0,35.0,38.0,,,,,,
OCrVFKRC,07.05.2021 14:00,Salernitana,Empoli,2,0,26%,74%,12.0,12.0,3.0,4.0,7.0,5.0,,,2.0,8.0,3.0,1.0,,,4.0,1.0,0,0,2.0,1.0,H,17.0,10.0,,,2.0,3.0,,,189.0,543.0,13.0,12.0,88.0,119.0,39.0,66.0,,,,,,
SpBiXLdm,07.05.2021 14:00,Venezia,Pordenone,0,0,63%,37%,14.0,10.0,4.0,2.0,9.0,6.0,,,6.0,2.0,2.0,2.0,,,2.0,4.0,0,0,4.0,1.0,D,16.0,13.0,,,1.0,2.0,,,546.0,319.0,15.0,16.0,108.0,81.0,65.0,49.0,,,,,,
tzEi21cD,04.05.2021 14:00,Chievo,Cremonese,1,1,41%,59%,11.0,12.0,2.0,3.0,6.0,7.0,,,8.0,6.0,7.0,3.0,,,2.0,1.0,0,0,1.0,2.0,D,12.0,12.0,,,3.0,2.0,,,308.0,460.0,14.0,7.0,65.0,117.0,39.0,60.0,,,,,,
YNkIIMsf,04.05.2021 14:00,Cittadella,Entella,1,0,64%,36%,20.0,7.0,2.0,4.0,11.0,1.0,,,7.0,3.0,2.0,2.0,,,4.0,1.0,0,1,1.0,2.0,H,22.0,18.0,,,7.0,2.0,,,554.0,317.0,28.0,10.0,143.0,66.0,88.0,29.0,,,,,,
2qFm3sr7,04.05.2021 14:00,Empoli,Cosenza,4,0,53%,47%,15.0,7.0,7.0,1.0,6.0,4.0,,,5.0,3.0,1.0,2.0,,,1.0,3.0,0,0,2.0,1.0,H,12.0,6.0,,,2.0,2.0,,,505.0,449.0,6.0,14.0,115.0,82.0,49.0,24.0,,,,,,
Y9Aq4NS0,04.05.2021 14:00,L.R. Vicenza,Brescia,0,3,40%,60%,10.0,9.0,6.0,3.0,4.0,4.0,,,6.0,3.0,1.0,2.0,,,0.0,6.0,0,0,2.0,3.0,A,11.0,18.0,,,0.0,2.0,,,354.0,557.0,12.0,6.0,82.0,124.0,36.0,50.0,,,,,,
tQAwQ4kK,04.05.2021 14:00,Monza,Lecce,1,0,51%,49%,9.0,18.0,2.0,3.0,6.0,9.0,,,2.0,6.0,4.0,3.0,,,3.0,1.0,0,0,1.0,1.0,H,12.0,20.0,,,1.0,6.0,,,484.0,437.0,17.0,18.0,109.0,108.0,41.0,63.0,,,,,,
zmAsPO4Q,04.05.2021 14:00,Pescara,Reggiana,1,0,41%,59%,11.0,13.0,5.0,3.0,2.0,6.0,,,4.0,7.0,1.0,0.0,,,3.0,4.0,0,0,4.0,1.0,H,17.0,16.0,,,4.0,4.0,,,349.0,509.0,8.0,27.0,71.0,133.0,43.0,82.0,,,,,,
fXjEJ2Sm,04.05.2021 14:00,Pisa,Venezia,2,2,43%,57%,21.0,16.0,7.0,5.0,11.0,9.0,,,3.0,7.0,0.0,3.0,,,3.0,5.0,1,0,5.0,2.0,D,19.0,16.0,,,3.0,2.0,,,318.0,409.0,9.0,17.0,99.0,104.0,35.0,45.0,,,,,,
xdd9KrDs,04.05.2021 14:00,Pordenone,Salernitana,1,2,62%,38%,14.0,11.0,5.0,3.0,4.0,5.0,,,7.0,4.0,4.0,0.0,,,1.0,4.0,0,0,2.0,4.0,A,17.0,22.0,,,5.0,3.0,,,429.0,252.0,8.0,20.0,126.0,82.0,46.0,50.0,,,,,,
fJBu53Df,04.05.2021 14:00,Reggio Calabria,Ascoli,2,2,52%,48%,10.0,14.0,3.0,9.0,4.0,3.0,,,6.0,6.0,4.0,4.0,,,7.0,1.0,0,0,3.0,4.0,D,23.0,20.0,,,3.0,2.0,,,318.0,307.0,14.0,16.0,105.0,82.0,39.0,22.0,,,,,,
ruhzRpzE,04.05.2021 14:00,Spal,Frosinone,0,1,59%,41%,8.0,12.0,0.0,3.0,4.0,4.0,,,6.0,8.0,1.0,4.0,,,2.0,0.0,0,0,3.0,3.0,A,16.0,18.0,,,4.0,5.0,,,431.0,299.0,12.0,12.0,124.0,84.0,62.0,48.0,,,,,,
YmZ8ipqe,01.05.2021 14:00,Ascoli,Empoli,2,0,39%,61%,16.0,17.0,6.0,7.0,5.0,7.0,,,3.0,8.0,1.0,2.0,,,7.0,4.0,0,0,3.0,3.0,H,16.0,11.0,,,5.0,3.0,,,296.0,447.0,16.0,12.0,81.0,96.0,28.0,52.0,,,,,,
CfMz6qbl,01.05.2021 14:00,Brescia,Spal,3,1,48%,52%,16.0,13.0,7.0,2.0,6.0,5.0,,,5.0,5.0,2.0,2.0,,,1.0,4.0,0,0,2.0,1.0,H,14.0,17.0,,,3.0,6.0,,,407.0,431.0,14.0,14.0,96.0,118.0,40.0,53.0,,,,,,
rJGaE7j8,01.05.2021 14:00,Cosenza,Pescara,3,0,50%,50%,9.0,13.0,3.0,6.0,3.0,3.0,,,3.0,4.0,2.0,4.0,,,6.0,0.0,0,0,1.0,2.0,H,18.0,10.0,,,3.0,4.0,,,433.0,428.0,18.0,10.0,57.0,107.0,22.0,41.0,,,,,,
biIW6Prr,01.05.2021 14:00,Cremonese,Reggio Calabria,1,1,48%,52%,16.0,11.0,6.0,5.0,6.0,5.0,,,10.0,5.0,1.0,5.0,,,4.0,5.0,0,0,2.0,5.0,D,11.0,17.0,,,4.0,1.0,,,322.0,351.0,18.0,11.0,90.0,87.0,68.0,46.0,,,,,,
GCODj4b1,01.05.2021 14:00,Entella,L.R. Vicenza,1,2,58%,42%,15.0,14.0,2.0,3.0,10.0,8.0,,,1.0,7.0,3.0,5.0,,,1.0,1.0,0,0,1.0,3.0,A,16.0,20.0,,,3.0,3.0,,,469.0,336.0,14.0,19.0,97.0,96.0,38.0,52.0,,,,,,
M9F3DR5E,01.05.2021 14:00,Frosinone,Pisa,3,1,40%,60%,14.0,14.0,6.0,4.0,5.0,5.0,,,3.0,6.0,2.0,0.0,,,3.0,3.0,0,0,3.0,3.0,H,19.0,15.0,,,3.0,5.0,,,298.0,462.0,19.0,11.0,61.0,131.0,27.0,47.0,,,,,,
fcz5hQTl,01.05.2021 14:00,Lecce,Cittadella,1,3,49%,51%,18.0,12.0,6.0,7.0,10.0,4.0,,,11.0,6.0,4.0,1.0,,,4.0,5.0,0,0,1.0,4.0,A,11.0,13.0,,,2.0,1.0,,,426.0,457.0,14.0,14.0,96.0,93.0,49.0,36.0,,,,,,
2LW0CoLK,01.05.2021 14:00,Reggiana,Pordenone,1,0,39%,61%,7.0,13.0,2.0,2.0,4.0,7.0,,,1.0,7.0,3.0,2.0,,,2.0,1.0,1,0,4.0,0.0,H,19.0,14.0,,,1.0,4.0,,,298.0,446.0,19.0,14.0,62.0,122.0,20.0,68.0,,,,,,
UFSHkOD7,01.05.2021 14:00,Salernitana,Monza,1,3,36%,64%,10.0,11.0,4.0,6.0,3.0,4.0,,,3.0,6.0,2.0,2.0,,,3.0,3.0,0,0,2.0,2.0,A,16.0,12.0,,,3.0,1.0,,,298.0,529.0,12.0,15.0,110.0,86.0,46.0,31.0,,,,,,
QNV0g6Er,01.05.2021 14:00,Venezia,Chievo,3,1,45%,55%,12.0,10.0,5.0,1.0,6.0,5.0,,,4.0,7.0,3.0,2.0,,,0.0,2.0,0,0,2.0,2.0,H,15.0,20.0,,,1.0,4.0,,,374.0,457.0,12.0,19.0,73.0,98.0,37.0,49.0,,,,,,
pO8ymAzC,27.04.2021 16:00,Empoli,Chievo,2,2,47%,53%,14.0,10.0,3.0,3.0,5.0,7.0,,,8.0,4.0,0.0,7.0,,,1.0,1.0,1,0,1.0,3.0,D,18.0,15.0,,,6.0,0.0,,,398.0,458.0,13.0,22.0,120.0,101.0,45.0,35.0,,,,,,
OEqZcn6R,27.04.2021 14:00,Pescara,Entella,1,1,62%,38%,20.0,9.0,8.0,2.0,4.0,5.0,,,7.0,3.0,3.0,2.0,,,1.0,7.0,0,0,1.0,5.0,D,12.0,20.0,,,8.0,2.0,,,519.0,319.0,17.0,13.0,139.0,83.0,49.0,32.0,,,,,,
dSLpvFis,24.04.2021 16:00,Pordenone,Pisa,2,2,37%,63%,13.0,17.0,4.0,4.0,3.0,3.0,,,4.0,8.0,0.0,2.0,,,2.0,2.0,1,0,4.0,5.0,D,23.0,24.0,,,6.0,10.0,,,222.0,380.0,10.0,19.0,63.0,70.0,43.0,71.0,,,,,,
d2hI1U62,17.04.2021 18:00,Pordenone,Frosinone,2,0,36%,64%,7.0,7.0,5.0,1.0,1.0,5.0,,,1.0,4.0,1.0,2.0,,,1.0,3.0,0,0,3.0,5.0,H,15.0,26.0,,,1.0,1.0,,,268.0,474.0,11.0,6.0,76.0,126.0,31.0,53.0,,,,,,
nXARv7ak,17.04.2021 16:00,Cittadella,Chievo,1,0,59%,41%,9.0,7.0,2.0,2.0,1.0,4.0,,,4.0,2.0,3.0,2.0,,,2.0,1.0,0,0,4.0,2.0,H,18.0,17.0,,,6.0,1.0,,,456.0,314.0,16.0,16.0,134.0,88.0,48.0,52.0,,,,,,
YT6Numpq,17.04.2021 14:00,Empoli,Brescia,4,2,51%,49%,25.0,9.0,11.0,3.0,9.0,2.0,,,8.0,4.0,3.0,5.0,,,1.0,7.0,0,0,0.0,2.0,H,12.0,17.0,,,5.0,4.0,,,409.0,400.0,13.0,10.0,105.0,104.0,53.0,39.0,,,,,,
zgiM0lM8,17.04.2021 14:00,L.R. Vicenza,Lecce,1,2,55%,45%,15.0,15.0,2.0,6.0,9.0,7.0,,,6.0,5.0,2.0,1.0,,,4.0,1.0,0,0,3.0,1.0,A,16.0,15.0,,,4.0,2.0,,,412.0,339.0,16.0,9.0,99.0,107.0,58.0,50.0,,,,,,
Kp9ZxoU1,17.04.2021 14:00,Monza,Cremonese,2,1,58%,42%,9.0,19.0,3.0,5.0,4.0,9.0,,,1.0,7.0,2.0,3.0,,,4.0,1.0,0,0,1.0,3.0,H,10.0,17.0,,,2.0,5.0,,,549.0,386.0,29.0,15.0,83.0,116.0,24.0,72.0,,,,,,
tfAVwREe,17.04.2021 14:00,Pisa,Cosenza,3,0,58%,42%,21.0,5.0,7.0,1.0,8.0,1.0,,,3.0,6.0,2.0,2.0,,,1.0,4.0,0,0,2.0,2.0,H,15.0,15.0,,,6.0,3.0,,,470.0,334.0,14.0,14.0,133.0,80.0,72.0,26.0,,,,,,
UFjQa8yF,17.04.2021 14:00,Reggio Calabria,Reggiana,2,1,57%,43%,6.0,7.0,2.0,2.0,3.0,3.0,,,2.0,4.0,1.0,5.0,,,1.0,0.0,0,0,1.0,0.0,H,19.0,9.0,,,1.0,2.0,,,487.0,359.0,7.0,9.0,103.0,99.0,30.0,55.0,,,,,,
tjfUbSjL,17.04.2021 14:00,Salernitana,Venezia,2,1,45%,55%,21.0,9.0,8.0,3.0,7.0,4.0,,,10.0,3.0,0.0,2.0,,,2.0,6.0,0,0,2.0,4.0,H,18.0,14.0,,,6.0,2.0,,,337.0,424.0,10.0,11.0,133.0,102.0,65.0,28.0,,,,,,
hWhgcFFG,16.04.2021 21:00,Spal,Ascoli,1,2,63%,37%,14.0,14.0,4.0,6.0,4.0,5.0,,,5.0,1.0,3.0,1.0,,,4.0,3.0,0,0,1.0,3.0,A,17.0,17.0,,,6.0,3.0,,,544.0,319.0,14.0,22.0,141.0,105.0,64.0,36.0,,,,,,
OhW4Zj6C,13.04.2021 16:00,Cremonese,Empoli,2,2,44%,56%,16.0,13.0,3.0,8.0,9.0,1.0,,,6.0,2.0,1.0,5.0,,,6.0,1.0,1,0,3.0,0.0,D,19.0,13.0,,,4.0,4.0,,,332.0,449.0,18.0,17.0,109.0,108.0,42.0,57.0,,,,,,
bkiw1cGi,12.04.2021 19:00,Chievo,Pisa,2,0,42%,58%,10.0,9.0,5.0,1.0,4.0,7.0,,,5.0,7.0,0.0,0.0,,,1.0,3.0,0,0,3.0,4.0,H,17.0,21.0,,,1.0,1.0,,,309.0,419.0,19.0,16.0,76.0,153.0,37.0,57.0,,,,,,
Y7JGqdoH,11.04.2021 19:00,Venezia,Cosenza,3,0,56%,44%,17.0,1.0,7.0,1.0,4.0,0.0,,,9.0,3.0,5.0,2.0,,,1.0,4.0,0,0,1.0,3.0,H,8.0,17.0,,,6.0,0.0,,,497.0,394.0,16.0,24.0,102.0,95.0,55.0,27.0,,,,,,
UZCPszGT,11.04.2021 15:00,Reggio Calabria,L.R. Vicenza,3,0,40%,60%,5.0,14.0,4.0,2.0,1.0,6.0,,,4.0,8.0,1.0,2.0,,,2.0,1.0,0,0,1.0,2.0,H,16.0,15.0,,,0.0,6.0,,,344.0,499.0,16.0,9.0,85.0,136.0,19.0,66.0,,,,,,
voKCpxWA,10.04.2021 16:00,Frosinone,Cittadella,1,1,49%,51%,19.0,12.0,7.0,5.0,7.0,5.0,,,9.0,7.0,3.0,0.0,,,4.0,6.0,0,1,3.0,6.0,D,18.0,20.0,,,5.0,2.0,,,327.0,350.0,8.0,10.0,109.0,89.0,57.0,44.0,,,,,,
WraiwfOp,10.04.2021 14:00,Ascoli,Monza,1,0,40%,60%,9.0,17.0,3.0,4.0,4.0,9.0,,,5.0,2.0,3.0,2.0,,,4.0,2.0,0,1,3.0,3.0,H,18.0,17.0,,,2.0,4.0,,,320.0,473.0,17.0,29.0,66.0,120.0,32.0,52.0,,,,,,
pnmZ1w1o,10.04.2021 14:00,Brescia,Pescara,1,1,61%,39%,12.0,8.0,5.0,3.0,4.0,3.0,,,5.0,4.0,1.0,2.0,,,2.0,4.0,0,0,2.0,1.0,D,14.0,10.0,,,3.0,2.0,,,571.0,366.0,15.0,7.0,123.0,72.0,51.0,26.0,,,,,,
tEtr0HVc,10.04.2021 14:00,Cremonese,Pordenone,2,1,51%,49%,19.0,6.0,5.0,1.0,10.0,4.0,,,4.0,3.0,1.0,3.0,,,0.0,3.0,0,0,2.0,1.0,H,22.0,8.0,,,4.0,1.0,,,480.0,452.0,10.0,11.0,124.0,92.0,45.0,41.0,,,,,,
K4unayo4,10.04.2021 14:00,Entella,Salernitana,0,3,63%,37%,11.0,13.0,2.0,6.0,6.0,5.0,,,1.0,2.0,2.0,2.0,,,3.0,2.0,0,0,3.0,1.0,A,14.0,15.0,,,3.0,2.0,,,493.0,294.0,16.0,12.0,129.0,110.0,32.0,41.0,,,,,,
Eufkbe0A,10.04.2021 14:00,Lecce,Spal,1,2,55%,45%,9.0,11.0,4.0,2.0,3.0,3.0,,,6.0,3.0,0.0,0.0,,,0.0,3.0,0,0,3.0,4.0,A,16.0,10.0,,,2.0,6.0,,,463.0,402.0,15.0,15.0,118.0,107.0,65.0,35.0,,,,,,
CbIKrG0N,09.04.2021 21:00,Reggiana,Empoli,0,1,44%,56%,9.0,15.0,4.0,5.0,3.0,4.0,,,4.0,4.0,10.0,0.0,,,4.0,4.0,0,0,2.0,3.0,A,13.0,17.0,,,2.0,6.0,,,414.0,527.0,15.0,11.0,88.0,106.0,20.0,48.0,,,,,,
Iy7qol5O,05.04.2021 21:00,Salernitana,Frosinone,1,0,42%,58%,9.0,12.0,4.0,1.0,5.0,7.0,,,3.0,5.0,1.0,2.0,,,1.0,3.0,0,0,3.0,4.0,H,19.0,20.0,,,0.0,4.0,,,325.0,444.0,14.0,19.0,110.0,111.0,49.0,59.0,,,,,,
