id,date,home_team,away_team,home_goals,away_goals,Ball Possession_home,Ball Possession_away,Goal Attempts_home,Goal Attempts_away,Shots on Goal_home,Shots on Goal_away,Shots off Goal_home,Shots off Goal_away,Free Kicks_home,Free Kicks_away,Corner Kicks_home,Corner Kicks_away,Offsides_home,Offsides_away,Throw-ins_home,Throw-ins_away,Goalkeeper Saves_home,Goalkeeper Saves_away,Fouls_home,Fouls_away,Yellow Cards_home,Yellow Cards_away,Red Cards_home,Red Cards_away,result,Goal Kicks_home,Goal Kicks_away,Attacks_home,Attacks_away,Dangerous Attacks_home,Dangerous Attacks_away,Blocked Shots_home,Blocked Shots_away,Total Passes_home,Total Passes_away,Completed Passes_home,Completed Passes_away,Tackles_home,Tackles_away
8tdDWcJo,17.04.2021 15:00,Yeni Malatyaspor,Alanyaspor,1,0,40%,60%,3.0,9.0,1.0,4.0,2.0,5.0,,,2.0,7.0,2.0,0.0,,,4.0,0.0,13.0,16.0,4.0,0.0,0,0,H,,,64.0,87.0,29.0,69.0,0.0,0.0,365.0,549.0,,,14.0,5.0
23X8LXAp,17.04.2021 12:30,Denizlispor,Erzurumspor,2,3,51%,49%,12.0,12.0,5.0,5.0,3.0,4.0,,,6.0,4.0,2.0,2.0,,,2.0,3.0,13.0,14.0,1.0,3.0,0,0,A,,,75.0,74.0,72.0,60.0,4.0,3.0,416.0,398.0,,,18.0,12.0
dMftQD2T,16.04.2021 18:00,Antalyaspor,Rizespor,2,3,53%,47%,17.0,8.0,5.0,6.0,8.0,1.0,,,7.0,3.0,0.0,0.0,,,3.0,3.0,11.0,13.0,2.0,2.0,0,0,A,,,110.0,106.0,72.0,52.0,4.0,1.0,505.0,448.0,,,15.0,18.0
ldiYRZXG,16.04.2021 18:00,Besiktas,Ankaragucu,2,2,62%,38%,9.0,7.0,3.0,3.0,4.0,1.0,,,5.0,2.0,0.0,1.0,,,1.0,1.0,12.0,17.0,1.0,2.0,0,0,D,,,92.0,76.0,76.0,41.0,2.0,3.0,505.0,306.0,,,12.0,21.0
KGaHVHYi,16.04.2021 15:00,Genclerbirligi,Sivasspor,2,3,41%,59%,8.0,17.0,5.0,8.0,3.0,5.0,,,3.0,5.0,0.0,1.0,,,5.0,3.0,11.0,8.0,2.0,3.0,0,0,A,,,97.0,111.0,34.0,64.0,0.0,4.0,367.0,496.0,,,20.0,6.0
EwaLUylb,16.04.2021 15:00,Konyaspor,Kayserispor,0,0,65%,35%,19.0,8.0,6.0,1.0,10.0,3.0,,,10.0,3.0,2.0,0.0,,,1.0,6.0,6.0,15.0,0.0,3.0,0,0,D,,,98.0,89.0,84.0,43.0,3.0,4.0,516.0,284.0,,,7.0,10.0
zgRbDzJN,12.04.2021 18:00,Alanyaspor,Denizlispor,3,2,63%,37%,25.0,10.0,10.0,3.0,5.0,3.0,,,8.0,1.0,0.0,2.0,,,1.0,7.0,13.0,12.0,2.0,4.0,0,0,H,,,91.0,68.0,83.0,38.0,10.0,4.0,568.0,341.0,,,12.0,15.0
nBJtJvkn,12.04.2021 18:00,Fenerbahce,Gaziantep,3,1,63%,37%,17.0,11.0,9.0,3.0,6.0,5.0,,,8.0,3.0,2.0,1.0,,,2.0,6.0,10.0,15.0,2.0,2.0,0,0,H,,,126.0,58.0,101.0,47.0,2.0,3.0,505.0,297.0,,,17.0,10.0
WbqXby4U,12.04.2021 15:00,Kasimpasa,Yeni Malatyaspor,0,0,62%,38%,14.0,5.0,3.0,1.0,10.0,3.0,,,4.0,4.0,3.0,4.0,,,1.0,3.0,11.0,9.0,1.0,1.0,0,0,D,,,101.0,85.0,78.0,53.0,1.0,1.0,485.0,291.0,,,16.0,14.0
0zZoGxZ4,11.04.2021 18:00,Erzurumspor,Besiktas,2,4,46%,54%,12.0,10.0,4.0,6.0,6.0,3.0,,,3.0,2.0,1.0,1.0,,,2.0,2.0,16.0,19.0,1.0,2.0,0,0,A,,,94.0,109.0,70.0,71.0,2.0,1.0,341.0,409.0,,,23.0,14.0
6DZsHIJb,11.04.2021 15:00,Ankaragucu,Genclerbirligi,2,1,52%,48%,15.0,12.0,5.0,6.0,4.0,4.0,,,5.0,3.0,1.0,1.0,,,5.0,3.0,14.0,20.0,4.0,4.0,0,0,H,,,104.0,77.0,72.0,47.0,6.0,2.0,413.0,373.0,,,13.0,23.0
4SV2CfYT,11.04.2021 15:00,Kayserispor,Antalyaspor,0,1,62%,38%,13.0,5.0,5.0,3.0,3.0,1.0,,,7.0,3.0,3.0,1.0,,,2.0,5.0,9.0,10.0,2.0,4.0,0,0,A,,,97.0,61.0,84.0,31.0,5.0,1.0,611.0,381.0,,,7.0,15.0
EwwjFdlB,11.04.2021 12:30,Sivasspor,Konyaspor,3,1,42%,58%,9.0,13.0,6.0,5.0,3.0,7.0,,,2.0,5.0,1.0,0.0,,,4.0,3.0,15.0,15.0,1.0,2.0,1,0,H,,,77.0,90.0,55.0,86.0,0.0,1.0,363.0,508.0,,,9.0,17.0
SMzvIb4h,10.04.2021 18:00,Galatasaray,Karagumruk,1,1,47%,53%,17.0,9.0,4.0,7.0,9.0,2.0,,,3.0,9.0,2.0,2.0,,,6.0,3.0,15.0,15.0,5.0,2.0,1,0,D,,,85.0,67.0,67.0,55.0,4.0,0.0,412.0,475.0,,,15.0,21.0
d2SfEG3H,10.04.2021 15:00,Rizespor,Trabzonspor,0,0,40%,60%,12.0,17.0,3.0,7.0,6.0,6.0,,,2.0,7.0,0.0,0.0,,,7.0,3.0,13.0,10.0,4.0,3.0,0,1,D,,,63.0,84.0,35.0,38.0,3.0,4.0,376.0,584.0,,,14.0,13.0
8KKxKKZu,10.04.2021 12:30,Hatayspor,Goztepe,2,3,60%,40%,16.0,16.0,3.0,7.0,10.0,8.0,,,5.0,2.0,4.0,3.0,,,4.0,1.0,8.0,15.0,2.0,4.0,0,0,A,,,138.0,94.0,90.0,60.0,3.0,1.0,437.0,287.0,,,10.0,25.0
lGmC3aka,08.04.2021 18:00,Yeni Malatyaspor,Fenerbahce,1,1,26%,74%,8.0,14.0,1.0,4.0,3.0,8.0,,,4.0,7.0,5.0,4.0,,,3.0,0.0,14.0,15.0,,,0,0,D,,,86.0,96.0,52.0,80.0,4.0,2.0,204.0,581.0,,,11.0,15.0
xKIWNTzE,08.04.2021 15:00,Denizlispor,Kasimpasa,1,1,51%,49%,15.0,13.0,6.0,3.0,4.0,5.0,,,1.0,2.0,0.0,0.0,,,2.0,5.0,9.0,16.0,2.0,0.0,0,0,D,,,78.0,79.0,51.0,53.0,5.0,5.0,445.0,415.0,,,11.0,16.0
zXkO0cZH,08.04.2021 15:00,Gaziantep,Basaksehir,2,0,28%,72%,6.0,16.0,2.0,5.0,4.0,8.0,,,2.0,13.0,4.0,7.0,,,5.0,0.0,8.0,3.0,1.0,1.0,0,0,H,,,104.0,164.0,57.0,147.0,0.0,3.0,245.0,592.0,,,13.0,17.0
86u45LKn,07.04.2021 18:00,Antalyaspor,Sivasspor,2,4,54%,46%,12.0,11.0,7.0,8.0,4.0,3.0,,,1.0,1.0,2.0,4.0,,,4.0,5.0,5.0,10.0,3.0,3.0,0,0,A,,,101.0,96.0,67.0,46.0,1.0,0.0,502.0,425.0,,,20.0,15.0
02ZmapbD,07.04.2021 18:00,Besiktas,Alanyaspor,3,0,48%,52%,17.0,13.0,7.0,6.0,7.0,6.0,,,4.0,5.0,1.0,1.0,,,6.0,4.0,14.0,11.0,2.0,2.0,0,0,H,,,104.0,125.0,76.0,74.0,3.0,1.0,392.0,430.0,,,21.0,21.0
IeuTaHlO,07.04.2021 15:00,Genclerbirligi,Erzurumspor,1,1,27%,73%,6.0,23.0,2.0,5.0,3.0,11.0,,,4.0,8.0,2.0,0.0,,,4.0,1.0,17.0,8.0,2.0,2.0,0,0,D,,,83.0,138.0,59.0,129.0,1.0,7.0,225.0,578.0,,,21.0,21.0
S6nG2J45,07.04.2021 15:00,Konyaspor,Ankaragucu,1,1,55%,45%,11.0,11.0,3.0,5.0,5.0,4.0,,,4.0,4.0,3.0,0.0,,,4.0,2.0,14.0,9.0,2.0,1.0,0,0,D,,,87.0,81.0,75.0,67.0,3.0,2.0,496.0,410.0,,,13.0,13.0
6ib74uzg,06.04.2021 18:00,Trabzonspor,Kayserispor,1,1,75%,25%,28.0,5.0,11.0,2.0,12.0,2.0,,,7.0,4.0,0.0,0.0,,,1.0,10.0,7.0,11.0,1.0,4.0,0,0,D,,,129.0,69.0,106.0,47.0,5.0,1.0,724.0,232.0,,,12.0,15.0
dtiK1wKB,06.04.2021 15:00,Goztepe,Rizespor,2,0,51%,49%,11.0,8.0,4.0,0.0,4.0,7.0,,,5.0,1.0,2.0,3.0,,,0.0,2.0,15.0,11.0,2.0,2.0,0,1,H,,,98.0,95.0,66.0,61.0,3.0,1.0,491.0,477.0,,,20.0,19.0
Eqt0615t,06.04.2021 15:00,Karagumruk,Hatayspor,1,0,64%,36%,9.0,10.0,3.0,4.0,4.0,4.0,,,10.0,3.0,1.0,1.0,,,4.0,2.0,16.0,10.0,1.0,1.0,0,0,H,,,89.0,89.0,66.0,48.0,2.0,2.0,559.0,310.0,,,13.0,6.0
Slyt16T0,05.04.2021 18:00,Fenerbahce,Denizlispor,1,0,65%,35%,20.0,3.0,2.0,1.0,11.0,2.0,,,13.0,1.0,1.0,0.0,,,1.0,1.0,13.0,23.0,1.0,0.0,0,0,H,,,109.0,82.0,98.0,44.0,7.0,0.0,501.0,287.0,,,15.0,15.0
Mmd18lyR,04.04.2021 18:00,Kasimpasa,Besiktas,1,0,35%,65%,11.0,16.0,4.0,2.0,4.0,9.0,,,2.0,5.0,0.0,2.0,,,2.0,3.0,13.0,9.0,3.0,1.0,0,0,H,,,124.0,181.0,59.0,126.0,3.0,5.0,358.0,643.0,,,23.0,11.0
EoXy2nEf,04.04.2021 15:00,Alanyaspor,Genclerbirligi,1,2,71%,29%,16.0,10.0,8.0,3.0,4.0,1.0,,,7.0,4.0,1.0,1.0,,,1.0,7.0,13.0,14.0,1.0,4.0,0,0,A,,,106.0,76.0,102.0,43.0,4.0,6.0,613.0,242.0,,,6.0,18.0
MBzp0Qr7,04.04.2021 15:00,Ankaragucu,Antalyaspor,1,0,41%,59%,9.0,13.0,3.0,3.0,3.0,5.0,,,3.0,9.0,0.0,0.0,,,3.0,2.0,10.0,13.0,2.0,4.0,0,0,H,,,107.0,87.0,70.0,78.0,3.0,5.0,357.0,525.0,,,14.0,6.0
0Y7hAA6E,04.04.2021 15:00,Basaksehir,Yeni Malatyaspor,3,1,55%,45%,11.0,8.0,7.0,2.0,2.0,2.0,,,7.0,3.0,0.0,1.0,,,1.0,4.0,12.0,11.0,2.0,1.0,0,0,H,,,77.0,98.0,64.0,58.0,2.0,4.0,465.0,375.0,,,26.0,9.0
hWrT38qr,04.04.2021 12:30,Erzurumspor,Konyaspor,1,2,57%,43%,14.0,14.0,3.0,7.0,7.0,4.0,,,4.0,6.0,1.0,0.0,,,5.0,2.0,15.0,13.0,2.0,2.0,0,0,A,,,92.0,108.0,94.0,80.0,4.0,3.0,450.0,342.0,,,26.0,18.0
WMsX2Sbl,03.04.2021 18:00,Hatayspor,Galatasaray,3,0,37%,63%,8.0,12.0,6.0,4.0,1.0,5.0,,,5.0,7.0,1.0,2.0,,,4.0,3.0,19.0,10.0,5.0,2.0,1,0,H,,,70.0,89.0,47.0,61.0,1.0,3.0,261.0,450.0,,,21.0,19.0
nV3lBji8,03.04.2021 15:00,Rizespor,Karagumruk,0,0,28%,72%,7.0,14.0,2.0,2.0,4.0,5.0,,,5.0,7.0,1.0,3.0,,,2.0,2.0,17.0,17.0,3.0,2.0,1,0,D,,,70.0,89.0,45.0,84.0,1.0,7.0,229.0,601.0,,,11.0,9.0
rccc9ULK,03.04.2021 15:00,Sivasspor,Trabzonspor,0,0,44%,56%,11.0,12.0,1.0,3.0,7.0,7.0,,,7.0,9.0,2.0,1.0,,,3.0,1.0,15.0,8.0,3.0,2.0,0,0,D,,,92.0,78.0,73.0,70.0,3.0,2.0,303.0,409.0,,,24.0,21.0
YRF6n7E7,03.04.2021 12:30,Kayserispor,Goztepe,1,1,50%,50%,15.0,5.0,6.0,2.0,6.0,1.0,,,6.0,4.0,2.0,1.0,,,1.0,5.0,8.0,12.0,1.0,1.0,0,0,D,,,75.0,75.0,45.0,33.0,3.0,2.0,360.0,363.0,,,23.0,16.0
nVsJeBiL,21.03.2021 17:00,Besiktas,Fenerbahce,1,1,56%,44%,14.0,14.0,7.0,3.0,5.0,5.0,,,3.0,7.0,0.0,0.0,,,2.0,6.0,17.0,20.0,2.0,5.0,0,0,D,,,89.0,95.0,53.0,66.0,2.0,6.0,494.0,366.0,,,14.0,23.0
b9Ngk9Ul,21.03.2021 14:00,Denizlispor,Basaksehir,0,0,33%,67%,8.0,16.0,2.0,3.0,4.0,8.0,,,2.0,5.0,2.0,3.0,,,3.0,2.0,8.0,10.0,1.0,2.0,0,0,D,,,80.0,107.0,53.0,85.0,2.0,5.0,290.0,594.0,,,12.0,7.0
fyH2mma1,21.03.2021 11:30,Antalyaspor,Erzurumspor,3,1,61%,39%,9.0,8.0,5.0,4.0,3.0,2.0,,,6.0,3.0,0.0,3.0,,,3.0,2.0,12.0,15.0,2.0,3.0,0,0,H,,,120.0,109.0,63.0,49.0,1.0,2.0,548.0,362.0,,,16.0,18.0
b91OZTU1,21.03.2021 11:30,Konyaspor,Alanyaspor,1,0,33%,67%,8.0,10.0,4.0,0.0,3.0,7.0,,,3.0,4.0,1.0,1.0,,,0.0,3.0,22.0,18.0,3.0,4.0,0,0,H,,,61.0,87.0,38.0,55.0,1.0,3.0,279.0,575.0,,,15.0,7.0
UgXNfV6R,20.03.2021 17:00,Trabzonspor,Ankaragucu,4,1,58%,42%,14.0,12.0,9.0,7.0,2.0,2.0,,,4.0,1.0,2.0,0.0,,,6.0,5.0,14.0,10.0,1.0,2.0,0,0,H,,,98.0,71.0,69.0,57.0,3.0,3.0,585.0,419.0,,,14.0,22.0
v5vBcXM8,20.03.2021 14:00,Goztepe,Sivasspor,3,5,61%,39%,14.0,9.0,6.0,5.0,5.0,2.0,,,8.0,3.0,0.0,3.0,,,0.0,3.0,12.0,18.0,2.0,2.0,0,0,A,,,92.0,86.0,72.0,51.0,3.0,2.0,504.0,322.0,,,18.0,17.0
x0MclTqe,20.03.2021 14:00,Yeni Malatyaspor,Gaziantep,2,2,52%,48%,6.0,10.0,3.0,3.0,2.0,3.0,,,7.0,5.0,1.0,3.0,,,1.0,2.0,13.0,12.0,1.0,4.0,1,0,D,,,66.0,61.0,51.0,58.0,1.0,4.0,288.0,266.0,,,9.0,9.0
0Eu7bD72,20.03.2021 11:30,Genclerbirligi,Kasimpasa,2,1,29%,71%,8.0,12.0,2.0,7.0,5.0,4.0,,,3.0,8.0,1.0,2.0,,,6.0,0.0,8.0,6.0,3.0,1.0,0,0,H,,,83.0,146.0,50.0,101.0,1.0,1.0,263.0,605.0,,,8.0,10.0
4nOkjkFr,19.03.2021 17:00,Galatasaray,Rizespor,3,4,62%,38%,10.0,12.0,6.0,6.0,2.0,4.0,,,7.0,1.0,1.0,1.0,,,2.0,3.0,12.0,18.0,4.0,2.0,1,0,A,,,151.0,104.0,96.0,58.0,2.0,2.0,475.0,299.0,,,7.0,14.0
8vqFdixF,19.03.2021 14:00,Karagumruk,Kayserispor,3,0,52%,48%,10.0,12.0,7.0,3.0,2.0,5.0,,,7.0,7.0,1.0,2.0,,,3.0,4.0,16.0,9.0,2.0,1.0,0,0,H,,,97.0,102.0,60.0,64.0,1.0,4.0,539.0,476.0,,,12.0,10.0
MDuhsCxS,15.03.2021 17:00,Kasimpasa,Konyaspor,1,1,59%,41%,12.0,7.0,4.0,2.0,6.0,3.0,,,8.0,0.0,1.0,0.0,,,1.0,3.0,12.0,16.0,1.0,1.0,0,0,D,,,145.0,94.0,94.0,37.0,2.0,2.0,561.0,400.0,,,8.0,12.0
hYmyofw3,14.03.2021 17:00,Fenerbahce,Genclerbirligi,1,2,74%,26%,16.0,7.0,6.0,3.0,6.0,1.0,,,6.0,1.0,2.0,4.0,,,2.0,5.0,11.0,13.0,1.0,5.0,0,0,A,,,139.0,87.0,106.0,22.0,4.0,3.0,643.0,240.0,,,9.0,20.0
rNtlrhNL,14.03.2021 14:00,Erzurumspor,Trabzonspor,0,0,49%,51%,11.0,8.0,3.0,1.0,5.0,4.0,,,12.0,2.0,0.0,3.0,,,1.0,3.0,15.0,6.0,2.0,0.0,0,0,D,,,79.0,84.0,83.0,60.0,3.0,3.0,365.0,400.0,,,16.0,23.0
jqbGyj0k,14.03.2021 14:00,Gaziantep,Denizlispor,2,0,62%,38%,14.0,6.0,3.0,3.0,8.0,3.0,,,8.0,3.0,1.0,2.0,,,3.0,1.0,15.0,11.0,2.0,2.0,0,1,H,,,102.0,85.0,86.0,53.0,3.0,0.0,475.0,292.0,,,17.0,15.0
QRekNjod,14.03.2021 11:30,Ankaragucu,Goztepe,3,0,40%,60%,17.0,8.0,9.0,2.0,3.0,3.0,,,5.0,7.0,3.0,3.0,,,2.0,6.0,15.0,10.0,1.0,1.0,0,0,H,,,87.0,95.0,54.0,73.0,5.0,3.0,344.0,499.0,,,20.0,18.0
l0spqY7F,13.03.2021 17:00,Kayserispor,Galatasaray,0,3,37%,63%,7.0,18.0,1.0,7.0,4.0,6.0,,,3.0,3.0,2.0,2.0,,,4.0,1.0,17.0,11.0,1.0,1.0,0,0,A,,,74.0,126.0,47.0,77.0,2.0,5.0,329.0,553.0,,,13.0,16.0
p6cKzAFe,13.03.2021 14:00,Alanyaspor,Antalyaspor,4,0,60%,40%,14.0,7.0,7.0,2.0,4.0,2.0,,,5.0,5.0,1.0,1.0,,,2.0,3.0,13.0,18.0,0.0,5.0,0,0,H,,,86.0,75.0,57.0,58.0,3.0,3.0,615.0,393.0,,,14.0,17.0
ChaCxWpq,13.03.2021 14:00,Rizespor,Hatayspor,1,0,51%,49%,17.0,17.0,6.0,3.0,9.0,7.0,,,3.0,5.0,2.0,2.0,,,3.0,5.0,13.0,17.0,5.0,4.0,0,0,H,,,100.0,95.0,59.0,64.0,2.0,7.0,389.0,378.0,,,12.0,13.0
EskXozOd,13.03.2021 11:30,Sivasspor,Karagumruk,1,0,37%,63%,10.0,14.0,4.0,3.0,4.0,7.0,,,1.0,8.0,3.0,2.0,,,3.0,3.0,14.0,9.0,1.0,1.0,0,0,H,,,81.0,115.0,46.0,89.0,2.0,4.0,293.0,486.0,,,14.0,9.0
zcwtpEh9,12.03.2021 17:00,Basaksehir,Besiktas,2,3,32%,68%,9.0,14.0,3.0,5.0,3.0,5.0,,,4.0,1.0,0.0,0.0,,,2.0,1.0,13.0,10.0,3.0,1.0,0,0,A,,,98.0,131.0,46.0,81.0,3.0,4.0,374.0,781.0,,,13.0,15.0
4C7tPCGq,08.03.2021 17:00,Goztepe,Erzurumspor,3,1,47%,53%,16.0,11.0,7.0,4.0,5.0,7.0,,,7.0,2.0,0.0,3.0,,,3.0,4.0,18.0,14.0,2.0,3.0,0,1,H,,,104.0,132.0,60.0,65.0,4.0,0.0,339.0,382.0,,,24.0,19.0
d6I6VEwG,08.03.2021 17:00,Konyaspor,Fenerbahce,0,3,62%,38%,15.0,14.0,5.0,7.0,7.0,6.0,,,2.0,2.0,2.0,0.0,,,4.0,5.0,10.0,11.0,2.0,2.0,0,0,A,,,88.0,77.0,65.0,50.0,3.0,1.0,584.0,368.0,,,15.0,21.0
6HPgYGgc,08.03.2021 14:00,Antalyaspor,Kasimpasa,1,1,42%,58%,8.0,11.0,3.0,2.0,3.0,7.0,,,0.0,4.0,1.0,1.0,,,1.0,2.0,13.0,10.0,1.0,3.0,0,0,D,,,95.0,166.0,52.0,99.0,2.0,2.0,466.0,627.0,,,12.0,9.0
hELkZdvi,08.03.2021 14:00,Trabzonspor,Alanyaspor,1,3,49%,51%,18.0,11.0,5.0,6.0,7.0,3.0,,,3.0,4.0,0.0,3.0,,,3.0,4.0,17.0,8.0,3.0,3.0,0,0,A,,,116.0,96.0,89.0,60.0,6.0,2.0,416.0,432.0,,,14.0,15.0
0vPcXz93,07.03.2021 17:00,Galatasaray,Sivasspor,2,2,66%,34%,17.0,12.0,7.0,4.0,5.0,6.0,,,6.0,4.0,5.0,2.0,,,2.0,5.0,11.0,13.0,4.0,4.0,0,1,D,,,92.0,62.0,85.0,40.0,5.0,2.0,538.0,277.0,,,17.0,17.0
zcHAUYhM,07.03.2021 14:00,Genclerbirligi,Basaksehir,0,1,34%,66%,10.0,9.0,3.0,4.0,2.0,4.0,,,1.0,7.0,1.0,1.0,,,3.0,3.0,14.0,10.0,2.0,2.0,1,0,A,,,92.0,123.0,52.0,66.0,5.0,1.0,341.0,675.0,,,14.0,11.0
lte9Q4zi,07.03.2021 14:00,Hatayspor,Kayserispor,1,3,57%,43%,10.0,16.0,4.0,6.0,4.0,6.0,,,7.0,5.0,3.0,0.0,,,3.0,3.0,13.0,13.0,2.0,1.0,1,0,A,,,82.0,72.0,80.0,46.0,2.0,4.0,463.0,364.0,,,17.0,22.0
vVN1WfO9,07.03.2021 11:30,Karagumruk,Ankaragucu,0,1,63%,37%,16.0,4.0,3.0,3.0,10.0,1.0,,,4.0,2.0,2.0,2.0,,,2.0,3.0,20.0,11.0,1.0,1.0,0,0,A,,,76.0,78.0,71.0,49.0,3.0,0.0,529.0,315.0,,,13.0,10.0
UJGETh8S,06.03.2021 17:00,Besiktas,Gaziantep,2,1,61%,39%,10.0,8.0,3.0,3.0,6.0,4.0,,,4.0,5.0,4.0,2.0,,,2.0,1.0,15.0,10.0,1.0,1.0,0,0,H,,,110.0,94.0,58.0,76.0,1.0,1.0,568.0,357.0,,,15.0,20.0
nycoOWVk,06.03.2021 14:00,Denizlispor,Yeni Malatyaspor,3,2,47%,53%,13.0,11.0,6.0,5.0,6.0,6.0,,,4.0,4.0,1.0,2.0,,,3.0,3.0,18.0,14.0,3.0,2.0,0,0,H,,,119.0,95.0,52.0,58.0,1.0,0.0,364.0,429.0,,,14.0,14.0
Akd5RpLp,04.03.2021 17:00,Fenerbahce,Antalyaspor,1,1,62%,38%,16.0,7.0,6.0,2.0,6.0,4.0,,,11.0,1.0,2.0,1.0,,,1.0,5.0,16.0,17.0,5.0,5.0,0,1,D,,,83.0,61.0,95.0,37.0,4.0,1.0,579.0,365.0,,,9.0,16.0
OWC2UDyP,04.03.2021 14:00,Alanyaspor,Goztepe,1,1,66%,34%,15.0,7.0,7.0,0.0,5.0,5.0,,,10.0,3.0,1.0,1.0,,,0.0,6.0,9.0,12.0,1.0,2.0,0,0,D,,,126.0,88.0,89.0,31.0,3.0,2.0,554.0,284.0,,,12.0,20.0
dKsHmyxm,04.03.2021 14:00,Kasimpasa,Trabzonspor,1,2,47%,53%,13.0,14.0,5.0,4.0,4.0,7.0,,,6.0,5.0,1.0,2.0,,,2.0,4.0,17.0,16.0,1.0,2.0,0,0,A,,,92.0,94.0,75.0,75.0,4.0,3.0,433.0,503.0,,,12.0,12.0
QaZXqgyC,03.03.2021 17:00,Ankaragucu,Galatasaray,2,1,33%,67%,8.0,8.0,3.0,4.0,3.0,4.0,,,1.0,5.0,2.0,3.0,,,3.0,1.0,15.0,14.0,6.0,4.0,0,1,H,,,84.0,166.0,41.0,87.0,2.0,0.0,256.0,527.0,,,19.0,20.0
vqmClHMt,03.03.2021 17:00,Kayserispor,Rizespor,2,1,40%,60%,7.0,17.0,4.0,3.0,1.0,7.0,,,4.0,6.0,1.0,0.0,,,2.0,2.0,11.0,9.0,0.0,1.0,0,0,H,,,96.0,100.0,68.0,78.0,2.0,7.0,365.0,524.0,,,17.0,17.0
UXuPoF6a,03.03.2021 14:00,Basaksehir,Konyaspor,1,1,63%,37%,13.0,10.0,5.0,2.0,6.0,2.0,,,4.0,4.0,0.0,0.0,,,2.0,4.0,10.0,12.0,0.0,1.0,0,0,D,,,104.0,51.0,84.0,34.0,2.0,6.0,598.0,361.0,,,14.0,11.0
4jYyqDjI,03.03.2021 14:00,Sivasspor,Hatayspor,1,1,46%,54%,12.0,5.0,4.0,1.0,8.0,2.0,,,6.0,3.0,4.0,1.0,,,0.0,3.0,15.0,18.0,1.0,3.0,0,0,D,,,112.0,107.0,68.0,55.0,0.0,2.0,304.0,362.0,,,15.0,8.0
xz1pgcEP,03.03.2021 11:30,Erzurumspor,Karagumruk,2,2,46%,54%,14.0,11.0,4.0,6.0,8.0,4.0,,,3.0,6.0,2.0,0.0,,,4.0,2.0,15.0,12.0,4.0,1.0,0,0,D,,,85.0,85.0,75.0,59.0,2.0,1.0,316.0,385.0,,,20.0,16.0
zBtLneig,02.03.2021 17:00,Yeni Malatyaspor,Besiktas,0,1,36%,64%,9.0,13.0,4.0,3.0,4.0,6.0,,,4.0,10.0,1.0,2.0,,,2.0,4.0,17.0,14.0,2.0,0.0,0,0,A,,,83.0,123.0,63.0,90.0,1.0,4.0,269.0,493.0,,,21.0,11.0
rypTpZL5,02.03.2021 14:00,Gaziantep,Genclerbirligi,2,1,60%,40%,15.0,14.0,7.0,5.0,5.0,7.0,,,7.0,3.0,0.0,3.0,,,4.0,5.0,11.0,17.0,0.0,2.0,1,0,H,,,93.0,80.0,82.0,68.0,3.0,2.0,427.0,295.0,,,4.0,18.0
d62rZyNg,28.02.2021 17:00,Trabzonspor,Fenerbahce,0,1,49%,51%,16.0,12.0,1.0,8.0,8.0,3.0,,,5.0,7.0,0.0,2.0,,,7.0,1.0,13.0,15.0,1.0,2.0,0,0,A,,,95.0,77.0,75.0,71.0,7.0,1.0,411.0,438.0,,,20.0,17.0
48N3tKUJ,28.02.2021 14:00,Goztepe,Kasimpasa,1,0,52%,48%,5.0,6.0,1.0,3.0,3.0,2.0,,,3.0,4.0,4.0,0.0,,,3.0,0.0,15.0,7.0,3.0,2.0,1,1,H,,,115.0,130.0,67.0,78.0,1.0,1.0,547.0,501.0,,,18.0,9.0
QofaVgMI,27.02.2021 17:00,Galatasaray,Erzurumspor,2,0,66%,34%,10.0,8.0,4.0,3.0,4.0,4.0,,,5.0,3.0,2.0,3.0,,,3.0,2.0,11.0,14.0,3.0,3.0,0,0,H,,,115.0,79.0,75.0,53.0,2.0,1.0,557.0,279.0,,,21.0,14.0
zc1nYex0,27.02.2021 14:00,Antalyaspor,Basaksehir,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,D,,,,,,,,,,,,,,
0v9Zzbhs,27.02.2021 14:00,Rizespor,Sivasspor,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,D,,,,,,,,,,,,,,
EsDwzI7m,27.02.2021 11:30,Hatayspor,Ankaragucu,4,1,,,,,,,,,,,,,,,,,,,,,,,0,0,H,,,,,,,,,,,,,,
4GHSHzhJ,27.02.2021 11:30,Karagumruk,Alanyaspor,2,0,36%,64%,10.0,8.0,2.0,1.0,6.0,4.0,,,4.0,7.0,3.0,1.0,,,1.0,0.0,12.0,15.0,2.0,3.0,0,0,H,,,70.0,78.0,51.0,54.0,2.0,3.0,319.0,561.0,,,14.0,17.0
raM7uvpQ,26.02.2021 17:00,Besiktas,Denizlispor,3,0,,,,,,,,,,,,,,,,,,,,,,,0,0,H,,,,,,,,,,,,,,
rN4fWZ6C,26.02.2021 14:00,Genclerbirligi,Yeni Malatyaspor,1,1,69%,31%,13.0,12.0,3.0,2.0,8.0,9.0,,,13.0,4.0,3.0,1.0,,,1.0,2.0,14.0,10.0,3.0,0.0,1,1,D,,,81.0,78.0,93.0,54.0,2.0,1.0,504.0,232.0,,,14.0,9.0
